일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2016/11/03,"139,500","140,000","136,000","136,500",▼,"-3,000","-2.15","520,972","71,530","0.10","101,835","28,414","-179,271","-171,633","4,856","43.26"
2016/11/02,"141,000","141,500","139,500","139,500",▼,"-2,000","-1.41","655,976","92,101","0.11","-107,194","-28,900","123,214","68,987","195,301","43.34"
2016/11/01,"141,000","141,500","140,000","141,500",▲,"1,500","+1.07","436,941","61,686","0.11","-162,209","18,930","127,487","16,114","91,254","43.28"
2016/10/31,"139,000","141,000","139,000","140,000",▼,"-500","-0.36","394,472","55,179","0.13","-136,435","-1,986","102,241","80,626","29,843","43.22"
2016/10/28,"138,000","141,500","137,500","140,500",▲,"2,500","+1.81","708,752","99,499","0.13","-368,684","79,706","271,446","243,804","2,308","43.18"
2016/10/27,"139,000","139,500","135,500","138,000",▲,"500","+0.36","503,571","69,250","0.13","-60,825","52,882","-54,989","16,518","-26,827","43.06"
2016/10/26,"137,500","138,500","135,000","137,500",▼,"-500","-0.36","551,856","75,526","0.14","12,134","143,494","-107,712","-137,394","-74,143","43.08"
2016/10/25,"135,000","139,500","134,500","138,000",▲,"3,500","+2.60","863,431","118,941","0.14","-394,042","369,570","43,041","32,155","53,662","43.13"
2016/10/24,"134,500","134,500","133,500","134,500",▲,"1,000","+0.75","256,889","34,470","0.15","-64,125","84,442","-20,013","-23,418","-3,528","43.11"
2016/10/21,"132,500","135,000","132,000","133,500",▲,"1,500","+1.14","375,157","50,023","0.13","-32,540","-45,788","77,543","21,021","55,835","43.12"
2016/10/20,"133,500","134,000","131,500","132,000",▼,"-1,000","-0.75","411,425","54,421","0.13","135,125","-90,795","-56,084","-81,812","-44,333","43.08"
2016/10/19,"134,500","135,500","132,500","133,000",▼,"-1,500","-1.12","474,445","63,421","0.13","110,187","-221,224","109,731","-69,719","45,443","43.11"
2016/10/18,"133,500","135,500","132,500","134,500",▲,"1,500","+1.13","357,363","48,005","0.13","-2,891","-18,576","23,175","16,504","20,534","43.06"
2016/10/17,"134,500","136,500","133,000","133,000", ,"0","0","552,827","74,113","0.13","121,041","-97,495","-27,205","-86,670","53,745","43.05"
2016/10/14,"133,500","135,000","133,000","133,000",▼,"-1,000","-0.75","385,561","51,468","0.12","133,325","-58,597","-81,777","-78,117","-11,880","43.06"
2016/10/13,"136,500","137,000","133,500","134,000",▼,"-2,500","-1.83","444,173","59,794","0.14","174,923","-142,235","-35,955","-16,755","-66,410","43.10"
2016/10/12,"134,500","137,000","133,500","136,500",▲,"2,000","+1.49","418,529","56,978","0.14","-79,270","94,637","-122,961","9,684","12,065","43.11"
2016/10/11,"135,000","135,500","133,500","134,500",▲,"1,000","+0.75","355,273","47,694","0.13","-2,708","29,136","-33,469","6,951","-1,778","43.17"
2016/10/10,"134,000","135,000","131,000","133,500",▼,"-3,000","-2.20","687,120","91,758","0.13","88,533","-68,446","-23,455","-38,905","-71,361","43.19"
2016/10/07,"138,500","139,000","135,500","136,500",▼,"-2,500","-1.80","449,894","61,478","0.12","237,152","-216,671","-32,575","-41,876","-50,248","43.20"
2016/10/06,"139,000","140,000","138,500","139,000",▼,"-1,000","-0.71","271,808","37,761","0.13","80,328","-39,985","-40,228","-39,773","-37,227","43.21"
2016/10/05,"137,500","140,500","136,500","140,000",▲,"1,000","+0.72","549,606","76,268","0.13","-64,464","-45,847","260,844","102,428","-45,142","43.23"
2016/10/04,"138,500","141,000","137,500","139,000",▲,"3,500","+2.58","707,562","98,677","0.12","-192,257","-92,363","293,219","11,741","-72,945","43.11"
2016/09/30,"138,500","139,500","135,000","135,500",▼,"-4,000","-2.87","617,732","84,445","0.12","122,255","-198,933","77,551","1,980","-29,797","42.98"
2016/09/29,"138,500","139,500","138,000","139,500",▲,"1,000","+0.72","473,726","65,842","0.11","-19,939","-182,292","150,252","101,394","-29,308","42.94"
2016/09/28,"141,000","141,500","138,000","138,500",▼,"-3,000","-2.12","513,300","71,244","0.12","172,276","-150,189","31,993","-8,118","-124,185","42.87"
2016/09/27,"140,000","142,000","138,500","141,500",▲,"1,000","+0.71","451,975","63,485","0.12","-54,891","79,997","-20,184","-59,602","-8,317","42.86"
2016/09/26,"140,500","141,500","139,000","140,500",▼,"-1,500","-1.06","444,564","62,233","0.12","-112,982","-39,879","156,810","46,624","62,371","42.87"
2016/09/23,"139,500","142,000","139,000","142,000",▲,"4,000","+2.90","595,938","84,125","0.12","-213,171","67,251","159,915","104,844","111,836","42.80"
2016/09/22,"138,000","139,500","137,500","138,000", ,"0","0","360,424","49,355","0.13","-1,950","-93,339","95,214","3,948","-101,571","42.73"
2016/09/21,"137,500","138,500","136,500","138,000",▼,"-500","-0.36","464,658","63,976","0.13","4,270","-109,462","105,118","-73,744","-135,454","42.68"
2016/09/20,"137,000","139,500","136,500","138,500",▲,"1,500","+1.09","517,081","71,503","0.12","-65,623","-9,249","74,280","50,851","-54,884","42.63"
2016/09/19,"137,000","139,500","136,000","137,000",▼,"-1,500","-1.08","536,712","73,737","0.13","54,965","-13,748","-40,292","-75,837","-41,962","42.60"
2016/09/13,"140,000","140,500","138,000","138,500", ,"0","0","560,421","77,922","0.13","-39,357","-129,398","155,870","17,091","-90,478","42.62"
2016/09/12,"138,500","139,500","137,500","138,500",▼,"-1,000","-0.72","447,847","62,033","0.13","-61,203","143,248","-39,881","-151,982","-107,178","42.55"
2016/09/09,"138,000","140,000","137,500","139,500",▲,"500","+0.36","430,914","59,904","0.14","-104,144","115,304","-7,010","-33,755","-1,175","42.57"
2016/09/08,"139,000","140,000","136,500","139,000", ,"0","0","604,332","83,705","0.13","-47,016","72,912","-30,174","-51,694","-72,440","42.57"
2016/09/07,"139,500","140,500","138,000","139,000",▼,"-500","-0.36","515,978","71,911","0.14","-70,145","-9,624","81,518","1,654","-48,636","42.58"
2016/09/06,"138,500","140,000","138,000","139,500",▲,"500","+0.36","455,216","63,248","0.16","-154,673","49,640","109,183","10,593","-4,102","42.55"
2016/09/05,"136,000","139,000","136,000","139,000",▲,"4,000","+2.96","681,920","93,993","0.17","-421,735","61,023","373,195","355,471","104,559","42.50"
2016/09/02,"132,500","136,500","132,000","135,000",▲,"3,500","+2.66","1,129,376","152,471","0.16","-262,342","-159,684","414,076","250,776","-121,212","42.33"
2016/09/01,"133,000","133,500","131,500","131,500",▼,"-1,500","-1.13","572,941","75,582","0.16","180,986","-47,535","-140,108","-161,375","13,174","42.14"
2016/08/31,"132,000","133,500","131,000","133,000",▲,"500","+0.38","621,524","82,451","0.15","93,395","32,467","-174,847","-248,774","65,597","42.20"
2016/08/30,"133,500","135,000","132,500","132,500",▼,"-1,500","-1.12","331,306","44,163","0.15","112,789","50,363","-114,291","-167,297","-8,540","42.28"
2016/08/29,"134,000","134,500","133,000","134,000",▼,"-1,500","-1.11","328,229","43,872","0.15","22,317","-11,751","-11,315","-17,919","-6,306","42.33"
2016/08/26,"136,500","137,000","135,000","135,500",▼,"-1,000","-0.73","426,273","57,928","0.16","880","99,188","-106,146","-147,097","37,651","42.34"
2016/08/25,"136,000","138,000","134,000","136,500",▲,"1,000","+0.74","880,226","119,911","0.17","-65,163","348,071","-269,190","-235,623","19,618","42.39"
2016/08/24,"132,000","135,500","131,500","135,500",▲,"3,000","+2.26","725,511","97,469","0.17","-162,621","209,628","-42,624","5,762","53,846","42.51"
2016/08/23,"133,000","134,500","132,000","132,500",▲,"500","+0.38","421,660","56,067","0.17","36,356","68,046","-103,451","-101,937","-40,942","42.53"
2016/08/22,"132,500","133,000","131,000","132,000",▼,"-500","-0.38","400,250","52,822","0.16","60,691","45,031","-104,131","-101,252","27,483","42.58"
2016/08/19,"133,000","134,000","132,000","132,500", ,"0","0","375,138","49,817","0.15","58,412","-22,271","539","14,599","1,558","42.62"
2016/08/18,"134,500","135,000","132,000","132,500",▼,"-2,500","-1.85","501,557","66,624","0.16","133,978","-6,156","-145,429","-147,531","-21,983","42.62"
2016/08/17,"133,500","135,000","133,000","135,000",▲,"2,000","+1.50","456,621","61,281","0.14","-41,712","95,429","-50,057","-43,891","59,208","42.69"
2016/08/16,"136,000","137,000","133,000","133,000",▼,"-3,000","-2.21","564,040","75,598","0.14","166,338","56,270","-263,386","-148,458","-64,115","42.71"
2016/08/12,"135,000","136,000","134,500","136,000",▲,"1,500","+1.12","441,448","59,855","0.14","-95,323","136,407","-80,619","-40,157","57,554","42.83"
2016/08/11,"134,000","135,000","133,500","134,500",▲,"500","+0.37","340,296","45,683","0.14","27,260","39,922","-77,857","-71,259","51,257","42.87"
2016/08/10,"135,500","137,000","134,000","134,000",▼,"-2,500","-1.83","495,316","67,019","0.15","18,724","-10,133","-10,115","-68,497","15,973","42.90"
2016/08/09,"135,000","137,000","134,500","136,500",▲,"3,500","+2.63","590,729","80,320","0.15","-235,942","195,296","37,703","64,464","98,072","42.91"
2016/08/08,"134,000","134,000","132,000","133,000", ,"0","0","367,241","48,868","0.16","-21,330","69,137","-38,915","-30,761","47,330","42.89"
2016/08/05,"130,500","133,000","130,500","133,000",▲,"2,500","+1.92","432,472","57,033","0.15","-85,154","47,456","44,725","68,024","31,184","42.91"
2016/08/04,"132,500","133,000","129,500","130,500",▼,"-1,500","-1.14","552,854","72,095","0.15","266,208","-187,116","-77,243","-90,106","-11,415","42.89"
2016/08/03,"133,000","134,000","130,500","132,000",▼,"-2,000","-1.49","393,748","51,985","0.14","61,832","4,417","-73,322","-63,136","-33,460","42.92"
2016/08/02,"135,500","135,500","133,000","134,000",▼,"-1,500","-1.11","383,193","51,403","0.16","-15,383","-2,918","18,344","20,071","60,265","42.96"
2016/08/01,"132,500","136,000","132,500","135,500",▲,"3,500","+2.65","510,753","68,792","0.14","-71,420","11,003","82,922","125,062","106,353","42.95"
2016/07/29,"135,000","136,000","132,000","132,000",▼,"-4,000","-2.94","698,032","92,927","0.14","231,950","-125,685","-157,852","-77,809","-54,481","42.91"
2016/07/28,"137,500","138,000","135,000","136,000",▼,"-1,000","-0.73","451,570","61,446","0.16","-6,744","8,594","28,927","-13,217","58,669","42.98"
2016/07/27,"137,000","137,500","135,000","137,000",▲,"1,000","+0.74","450,182","61,519","0.16","-77,828","50,466","31,611","152,037","2,113","42.97"
2016/07/26,"135,000","139,500","134,000","136,000",▲,"500","+0.37","1,125,762","154,711","0.20","-287,480","401,604","-111,436","36,722","75,099","42.95"
2016/07/25,"129,500","136,000","129,500","135,500",▲,"6,500","+5.04","1,182,857","158,438","0.20","-523,880","472,843","46,521","88,072","154,984","43.00"
2016/07/22,"130,000","130,500","129,000","129,000",▼,"-1,000","-0.77","364,418","47,225","0.20","80,707","89,196","-170,259","-144,743","17,961","42.98"
2016/07/21,"130,000","131,000","128,500","130,000",▲,"500","+0.39","459,440","59,548","0.19","84,545","-13,818","-73,570","-57,068","39,367","43.06"
2016/07/20,"129,500","131,000","129,000","129,500",▼,"-500","-0.38","513,880","66,623","0.18","170,937","-30,181","-128,268","-134,765","53,305","43.09"
2016/07/19,"131,500","132,000","130,000","130,000",▼,"-2,000","-1.52","630,163","82,211","0.17","212,076","-16,113","-196,447","-187,304","68,092","43.15"
2016/07/18,"133,000","134,000","131,000","132,000",▼,"-1,000","-0.75","417,748","55,119","0.17","82,941","-47,234","-30,859","-13,448","-17,568","43.24"
2016/07/15,"132,000","134,000","132,000","133,000",▲,"1,500","+1.14","608,594","80,958","0.16","-67,998","29,948","51,388","36,545","113,752","43.26"
2016/07/14,"134,000","134,500","131,000","131,500",▼,"-4,000","-2.95","688,220","90,852","0.17","231,595","-24,204","-216,077","-159,106","-35,299","43.23"
2016/07/13,"133,000","135,500","132,500","135,500",▲,"3,500","+2.65","567,236","76,282","0.17","-134,006","-19,377","158,526","170,164","6,675","43.33"
2016/07/12,"131,500","133,000","131,000","132,000",▲,"1,000","+0.76","401,323","52,957","0.16","2,834","49,013","-51,958","-101,535","84,488","43.26"
2016/07/11,"130,500","132,000","130,500","131,000",▲,"500","+0.38","395,952","51,966","0.15","-10,887","31,964","-20,586","-15,537","27,036","43.28"
2016/07/08,"131,000","133,000","129,000","130,500",▼,"-500","-0.38","472,095","61,548","0.15","115,656","-86,733","-1,645","-71,935","94,078","43.29"
2016/07/07,"131,500","132,500","130,500","131,000",▲,"1,000","+0.77","351,312","46,165","0.14","73,963","-10,162","-64,521","-35,462","60,066","43.29"
2016/07/06,"134,000","134,500","129,000","130,000",▼,"-5,000","-3.70","1,098,353","143,778","0.13","448,267","-49,693","-427,496","-406,787","-116,396","43.32"
2016/07/05,"136,500","137,000","134,500","135,000",▼,"-2,000","-1.46","389,267","52,674","0.13","143,709","-64,021","-75,314","-61,755","-45,607","43.52"
2016/07/04,"138,000","139,500","137,000","137,000", ,"0","0","518,981","71,523","0.14","22,081","-31,439","4,405","16,108","37,738","43.55"
2016/07/01,"136,500","138,000","136,000","137,000",▲,"1,500","+1.11","388,387","53,237","0.12","-15,096","-52,658","76,201","56,782","34,026","43.55"
2016/06/30,"138,000","138,500","135,500","135,500",▼,"-3,500","-2.52","2,700,499","368,799","0.12","284,586","-10,722","1,364,679","1,499,663","-159,080","43.51"
2016/06/29,"140,000","140,000","137,500","139,000", ,"0","0","436,045","60,494","0.10","77,000","-25,209","-100,926","-38,310","-17,309","42.89"
2016/06/28,"141,500","142,000","138,500","139,000",▼,"-2,500","-1.77","570,526","79,739","0.10","136,367","92,995","-209,675","-212,284","-92,791","42.94"
2016/06/27,"141,000","144,000","139,500","141,500",▲,"2,000","+1.43","1,031,506","145,808","0.10","-27,639","416,557","-404,357","-268,587","-68,398","43.03"
2016/06/24,"140,500","142,000","134,500","139,500",▼,"-1,500","-1.06","901,574","124,664","0.10","-54,195","153,960","-102,392","-57,168","-164,066","43.22"
2016/06/23,"140,500","141,500","140,000","141,000",▲,"1,000","+0.71","273,960","38,533","0.10","-100,380","96,754","-37,907","67,918","-30,166","43.26"
2016/06/22,"138,500","141,500","138,500","140,000",▲,"2,000","+1.45","413,267","57,956","0.10","-102,982","125,184","-30,733","33,002","12,826","43.28"
2016/06/21,"136,500","139,000","135,500","138,000",▲,"1,500","+1.10","353,879","48,713","0.11","-83,901","160,859","-77,694","-43,742","-56,268","43.30"
2016/06/20,"136,000","138,500","135,500","136,500",▲,"2,000","+1.49","305,307","41,798","0.11","-22,858","80,402","-57,692","-32,391","35,850","43.33"
2016/06/17,"136,000","136,500","133,500","134,500", ,"0","0","328,695","44,249","0.11","9,118","48,213","-56,629","-56,822","-55,328","43.36"
2016/06/16,"135,500","136,000","133,500","134,500",▼,"-1,000","-0.74","399,199","53,651","0.10","38,005","-63,912","24,464","-65,647","81,918","43.38"
2016/06/15,"138,000","139,500","135,000","135,500",▼,"-3,000","-2.17","409,607","55,901","0.11","92,578","30,122","-126,099","-155,476","-79,047","43.37"
2016/06/14,"135,500","138,500","135,000","138,500",▲,"3,000","+2.21","431,039","59,237","0.10","-77,708","150,049","-5,924","-81,853","80,388","43.43"
2016/06/13,"138,000","138,500","135,500","135,500",▼,"-3,500","-2.52","476,958","65,245","0.11","57,224","69,047","-129,139","-117,323","-69,627","43.43"
2016/06/10,"138,500","140,000","138,000","139,000", ,"0","0","350,588","48,792","0.12","-19,116","71,366","-47,101","-58,913","-31,678","43.49"
2016/06/09,"139,500","140,500","137,500","139,000",▼,"-500","-0.36","578,177","80,303","0.10","-4,033","50","29,600","-25,332","8,884","43.51"
2016/06/08,"138,500","141,500","138,500","139,500", ,"0","0","598,656","83,743","0.11","-3,456","55,374","-51,861","-86,674","79,308","43.50"
2016/06/07,"138,500","139,500","137,500","139,500",▲,"1,000","+0.72","608,452","84,255","0.11","-5,385","135,929","-123,130","-80,290","-113,388","43.52"
2016/06/03,"138,000","139,500","137,500","138,500",▲,"500","+0.36","352,778","48,864","0.12","-36,576","95,559","-42,767","-19,671","-97,942","43.58"
2016/06/02,"138,500","139,000","136,500","138,000", ,"0","0","419,054","57,870","0.11","-49,345","41,343","2,857","-7,520","-32,166","43.60"
2016/06/01,"137,500","138,500","136,500","138,000",▼,"-1,500","-1.08","507,997","69,856","0.12","58,015","29,840","-87,338","-35,494","-34,890","43.60"
2016/05/31,"136,500","139,500","135,000","139,500",▲,"3,000","+2.20","1,734,508","240,813","0.12","-72,481","375,437","-288,862","-260,130","-293,445","43.64"
2016/05/30,"136,000","137,500","135,000","136,500",▲,"500","+0.37","474,129","64,632","0.12","-31,966","-30,533","58,964","77,775","-69,686","43.77"
2016/05/27,"136,000","136,500","135,000","136,000",▲,"1,000","+0.74","346,406","46,952","0.12","36,783","-45,019","3,159","-5,069","-34,720","43.74"
2016/05/26,"136,000","137,000","134,500","135,000", ,"0","0","342,299","46,427","0.12","-35,924","28,344","-22,105","23,000","-69,161","43.74"
2016/05/25,"134,500","137,000","134,000","135,000",▲,"1,500","+1.12","500,528","67,859","0.12","4,340","111,407","-78,108","-112,077","-123,557","43.75"
2016/05/24,"133,000","135,000","132,000","133,500",▲,"500","+0.38","355,717","47,549","0.12","4,685","55,581","-68,666","-70,692","-11,431","43.78"
2016/05/23,"133,000","134,500","133,000","133,000",▲,"1,000","+0.76","310,458","41,474","0.12","4,192","21,807","-30,308","-7,266","-24,937","43.82"
2016/05/20,"134,000","135,000","131,500","132,000",▼,"-2,500","-1.86","462,176","61,274","0.12","138,893","-28,822","-109,225","-110,719","-129,447","43.83"
2016/05/19,"132,500","136,000","132,500","134,500",▲,"1,500","+1.13","389,055","52,320","0.12","-1,788","79,681","-77,648","-66,814","-55,261","43.88"
2016/05/18,"135,000","135,500","132,000","133,000",▼,"-1,500","-1.12","630,692","84,056","0.11","113,409","-62,867","-58,871","5,404","-7,473","43.91"
2016/05/17,"135,500","136,500","134,500","134,500",▼,"-1,000","-0.74","314,839","42,629","0.11","51,364","40,666","-69,365","-102,545","-48,201","43.94"
2016/05/16,"136,500","137,500","135,000","135,500",▲,"500","+0.37","397,771","53,992","0.10","69,631","-22,605","-48,902","-29,481","-120,360","43.97"
2016/05/13,"136,000","137,500","135,000","135,000",▼,"-1,500","-1.10","529,746","71,910","0.10","145,087","56,645","-202,573","-195,447","-229,558","43.99"
2016/05/12,"138,000","138,500","136,500","136,500",▼,"-2,500","-1.80","421,047","57,740","0.10","131,131","-105,575","-21,876","-67,074","-13,517","44.09"
2016/05/11,"140,500","142,000","138,500","139,000",▼,"-500","-0.36","284,228","39,638","0.10","59,123","-35,936","-26,254","-5,481","-63,872","44.10"
2016/05/10,"136,500","140,500","136,500","139,500",▲,"4,000","+2.95","346,710","48,288","0.09","-52,265","-14,695","91,167","67,130","64,417","44.11"
2016/05/09,"138,500","139,000","135,500","135,500",▼,"-3,500","-2.52","482,746","65,972","0.09","151,681","-58,942","-100,834","-139,553","-46,912","44.07"
2016/05/04,"141,500","142,000","138,500","139,000",▼,"-3,500","-2.46","807,340","113,214","0.09","155,419","-409,907","247,736","-97,878","-40,997","44.11"
2016/05/03,"143,000","144,000","142,000","142,500", ,"0","0","359,029","51,205","0.09","99,551","-110,870","11,721","20,908","-84,071","44.00"
2016/05/02,"142,000","144,000","141,500","142,500",▼,"-1,000","-0.70","242,036","34,562","0.07","29,194","-55,447","28,262","23,847","55,075","43.99"
2016/04/29,"146,500","147,500","142,000","143,500",▼,"-4,500","-3.04","739,237","106,244","0.07","251,666","-65,636","-143,474","-180,980","-21,906","43.98"
2016/04/28,"148,500","150,500","147,000","148,000",▼,"-1,000","-0.67","466,520","69,106","0.07","50,971","-10,095","-38,051","-38,379","20,341","44.05"
2016/04/27,"152,000","153,000","148,500","149,000",▼,"-4,500","-2.93","374,037","56,152","0.07","69,338","-74,317","95,520","26,616","-12,264","44.06"
2016/04/26,"149,000","154,000","149,000","153,500",▲,"4,000","+2.68","365,930","55,443","0.07","-73,214","116,546","-45,684","-25,283","23,368","44.02"
2016/04/25,"151,000","152,000","149,000","149,500",▼,"-1,500","-0.99","273,343","40,992","0.07","13,929","-72,820","62,073","49,308","53,101","44.04"
2016/04/22,"152,000","153,500","150,500","151,000",▼,"-3,000","-1.95","318,972","48,285","0.07","32,176","-4,251","-26,832","-32,894","18,285","44.01"
2016/04/21,"152,000","154,500","152,000","154,000",▲,"2,500","+1.65","297,646","45,614","0.07","-66,317","29,728","37,441","42,106","31,624","44.03"
2016/04/20,"153,500","155,000","151,000","151,500",▼,"-1,500","-0.98","270,230","41,299","0.09","-47,396","11,084","27,887","42,046","41,492","44.01"
2016/04/19,"155,000","155,000","152,000","153,000",▼,"-1,000","-0.65","310,407","47,519","0.09","-9,237","88,566","-82,065","-61,785","-24,572","44.00"
2016/04/18,"150,000","155,000","150,000","154,000",▲,"2,500","+1.65","406,339","62,434","0.09","-62,991","77,502","3,048","24,797","9,898","44.03"
2016/04/15,"150,500","152,000","149,000","151,500",▼,"-500","-0.33","297,722","44,861","0.09","-32,052","48,302","-4,117","2,669","15,563","44.03"
2016/04/14,"150,000","152,000","149,500","152,000",▲,"3,500","+2.36","496,852","75,064","0.09","-137,841","167,716","30,750","-78,646","63,681","44.03"
2016/04/12,"146,000","150,000","145,000","148,500",▲,"2,500","+1.71","361,212","53,468","0.09","-19,373","29,005","-12,798","20,444","-35,301","44.02"
2016/04/11,"147,500","147,500","145,000","146,000", ,"0","0","197,423","28,782","0.09","12,765","-5,545","-10,782","-49","-55,970","44.03"
2016/04/08,"146,000","146,500","144,000","146,000",▼,"-500","-0.34","339,546","49,355","0.09","75,857","-32,031","-43,988","-27,987","-85,286","44.03"
2016/04/07,"143,500","146,500","143,500","146,500",▲,"2,500","+1.74","366,852","53,261","0.09","-60,913","-93,194","151,853","133,382","78,232","44.05"
2016/04/06,"144,000","146,000","144,000","144,000",▼,"-500","-0.35","379,789","54,948","0.10","78,541","-122,011","37,716","32,109","-18,403","43.98"
2016/04/05,"144,000","145,000","143,500","144,500",▲,"500","+0.35","292,339","42,209","0.08","-1,107","-46,167","44,762","27,344","8,019","43.96"
2016/04/04,"148,500","149,500","143,500","144,000",▼,"-5,500","-3.68","767,267","111,154","0.08","227,725","-154,847","-78,074","-79,148","20,927","43.94"
2016/04/01,"152,500","152,500","147,500","149,500",▼,"-3,000","-1.97","604,435","90,259","0.07","44,152","1,331","-88,617","40,315","-8,144","43.98"
2016/03/31,"156,000","156,000","151,500","152,500",▼,"-3,000","-1.93","575,626","87,802","0.07","56,762","-15,449","-37,334","-47,727","-20,004","44.02"
2016/03/30,"156,000","159,000","155,000","155,500",▲,"500","+0.32","373,060","58,549","0.08","-78,720","32,912","45,705","71,760","40,398","44.04"
2016/03/29,"155,000","156,000","153,500","155,000",▲,"1,000","+0.65","229,075","35,485","0.08","-27,030","-14,332","44,154","34,650","13,024","44.02"
2016/03/28,"153,000","156,500","152,000","154,000",▲,"1,000","+0.65","186,865","28,844","0.08","-17,259","16,847","-970","23,281","13,997","44.00"
2016/03/25,"154,500","155,500","152,000","153,000",▼,"-2,500","-1.61","279,961","42,926","0.08","15,719","16,440","-33,864","-68,941","7,648","44.00"
2016/03/24,"156,500","157,000","154,500","155,500",▼,"-2,500","-1.58","288,522","44,878","0.08","-6,246","25,157","-27,970","-12,441","-45,184","44.01"
2016/03/23,"159,500","159,500","157,000","158,000",▼,"-1,000","-0.63","454,762","71,856","0.10","-58,710","15,879","40,939","81,239","19,076","44.02"
2016/03/22,"155,500","159,000","155,000","159,000",▲,"4,500","+2.91","872,121","137,394","0.10","-330,360","188,113","156,411","197,441","23,340","44.01"
2016/03/21,"151,000","155,000","149,500","154,500",▲,"4,000","+2.66","803,657","123,069","0.10","-284,770","125,165","158,145","181,898","-18,767","43.93"
2016/03/18,"148,000","150,500","147,500","150,500",▲,"4,000","+2.73","769,047","115,079","0.10","-151,556","-55,475","200,815","253,584","66,482","43.86"
2016/03/17,"148,000","148,500","146,000","146,500", ,"0","0","492,380","72,487","0.10","-19,372","-13,771","33,646","70,539","-19,374","43.77"
2016/03/16,"147,000","148,000","145,500","146,500",▼,"-500","-0.34","206,136","30,262","0.11","-35,010","41,583","-9,597","-6,453","-7,648","43.76"
2016/03/15,"148,500","149,000","146,000","147,000",▼,"-1,500","-1.01","309,077","45,431","0.10","-34,566","-13,379","48,791","52,628","-5,655","43.76"
2016/03/14,"150,000","150,500","147,000","148,500",▼,"-500","-0.34","362,075","53,727","0.11","2,763","-49,609","47,296","33,667","-13,822","43.74"
2016/03/11,"147,500","150,000","147,500","149,000",▲,"1,000","+0.68","408,175","60,715","0.11","-66,633","5,758","56,975","94,900","149,305","43.72"
2016/03/10,"149,000","150,000","148,000","148,000",▼,"-1,500","-1.00","690,061","102,507","0.11","5,823","-202,077","190,398","179,768","36,984","43.69"
2016/03/09,"147,000","149,500","146,500","149,500",▲,"1,500","+1.01","452,965","67,191","0.12","-37,429","156,742","-118,607","-70,505","39,732","43.61"
2016/03/08,"145,000","149,500","145,000","148,000",▲,"1,500","+1.02","366,489","54,141","0.11","-80,378","16,974","71,282","62,064","82,592","43.66"
2016/03/07,"147,500","147,500","145,500","146,500",▼,"-1,000","-0.68","317,439","46,423","0.11","6,547","-78,556","102,389","58,805","99,247","43.63"
2016/03/04,"146,000","147,500","143,500","147,500", ,"0","0","696,287","101,240","0.10","39,695","-192,343","158,126","182,831","82,511","43.58"
2016/03/03,"151,500","151,500","146,000","147,500",▼,"-2,500","-1.67","627,810","92,887","0.11","67,663","-170,218","101,280","23,635","-23,156","43.51"
2016/03/02,"150,000","150,000","148,000","150,000",▲,"2,500","+1.69","539,821","80,530","0.11","-113,708","-105,453","212,739","191,121","142,021","43.46"
2016/02/29,"145,500","149,000","144,500","147,500",▲,"500","+0.34","570,117","83,906","0.11","-58,602","-180,560","303,363","277,995","171,810","43.37"
2016/02/26,"148,000","148,000","144,500","147,000", ,"0","0","351,408","51,429","0.11","-18,452","-26,777","43,737","10,542","50,582","43.23"
2016/02/25,"149,500","153,000","145,500","147,000",▼,"-2,000","-1.34","490,265","72,818","0.11","-9,032","-34,271","46,728","56,667","42,076","43.21"
2016/02/24,"147,500","150,000","146,500","149,000", ,"0","0","191,286","28,411","0.11","-31,343","16,133","-6,926","18,968","-16,636","43.19"
2016/02/23,"148,000","149,000","146,500","149,000",▲,"1,500","+1.02","250,401","37,062","0.12","-74,967","-11,731","68,657","93,679","70,567","43.19"
2016/02/22,"147,500","148,500","146,000","147,500",▼,"-1,500","-1.01","273,335","40,348","0.13","-52,296","5,674","146,372","41,240","79,692","43.16"
2016/02/19,"147,000","151,000","147,000","149,000",▲,"2,000","+1.36","477,553","71,187","0.13","-126,376","45,451","89,483","84,318","26,760","43.09"
2016/02/18,"147,500","149,000","145,500","147,000", ,"0","0","468,798","68,773","0.14","-25,468","665","23,368","48,065","-28,492","43.05"
2016/02/17,"142,000","147,500","141,000","147,000",▲,"6,000","+4.26","772,996","112,193","0.15","-406,589","157,360","310,805","270,994","174,044","43.04"
2016/02/16,"139,500","142,500","137,500","141,000",▲,"1,500","+1.08","524,822","73,845","0.16","-116,662","106,507","13,194","89,010","17,697","42.90"
2016/02/15,"137,500","141,500","135,000","139,500",▲,"2,500","+1.82","879,160","122,606","0.17","-193,184","311,493","-139,365","16,774","-79,264","42.89"
2016/02/12,"131,500","137,500","131,000","137,000",▲,"6,000","+4.58","1,264,928","171,515","0.17","-261,745","269,623","41,870","30,034","31,472","42.96"
2016/02/11,"130,500","132,500","130,500","131,000",▼,"-2,500","-1.87","688,873","90,553","0.18","-89,629","57,077","15,783","116,162","-47,005","42.94"
2016/02/05,"132,000","133,500","131,000","133,500",▲,"1,000","+0.75","513,150","68,186","0.18","-25,856","76,104","-75,403","-26,634","-11,374","42.93"
2016/02/04,"130,000","132,500","129,500","132,500",▲,"3,500","+2.71","600,523","78,681","0.17","-57,486","88,346","-31,418","226,015","-110,993","42.97"
